text,language,label
rendez leurs concert zebi,darija,insult
rendez moi mon compte zebi,darija,insult
rendez nous lom zebi,darija,insult
répond sale pute faire quoi,darija,insult
répond zebi,darija,insult
répondre à quoi zebi,darija,insult
réponds à mon dm toi zebi,darija,insult
réponds zebi,darija,insult
reprend t’a meilleure amie de la 6 ème toi parce que la elle vole la mienne zebi,darija,insult
respecte la femelle zebi,darija,insult
respecter la meuf zebi supprimer la vidéo vous êtes dégoûtant,darija,insult
respectez les musiques ncs zebi *تنهد*,darija,insult
reste chez toi en france on a pas oublié ton feat avec l’autre wjah l9alwa de cheb 9lawi qui sexualiser les marocaines a w9,darija,insult
retourne ronfler alors zebi,darija,insult
rien a foutre jvais pas faire un big gateau chui aps benevole *ممتاز* *رمز تعبيري معدل اربعه*,darija,insult
rien à voir avec fifa mdr je préfère uber zebi,darija,insult
rien avoir avez une pick me c’est juste une meuf qui veut casser les couilles la,darija,insult
rien walou zebi niet,darija,insult
rimme embrassées type abba nike zebi je suis pas en 6e,darija,insult
rire nerveux pour connaissait pas zebi,darija,insult
riyeh f insta twitter machi lik ya zebi,darija,insult
ro zebi les pub youtube c abusé de fou la,darija,insult
roberto de zebi,darija,insult
roh 9wd en beauté sah oui,darija,insult
roh le suceur zebi reste à tes 86 tièdes le zboub a l’air,darija,insult
roh mais tt se comprend zebi,darija,insult
roh tu clc je t’ai pas parlé directement mdrr c toi t venu le faire donc saoule pas zebi,darija,insult
rooh jpeux meme plus stalker zebi,darija,insult
roohh ça va rigole zebi y a r,darija,insult
rouge et penalty zebi,darija,insult
rüdiger jai la haine contre lui zebi,darija,insult
rue d’odessa bloquer nique zebi,darija,insult
rwenti din mi al 9lawi,darija,insult
s’appellent zebi,darija,insult
sa fais peur frr ils nous contrôlent zebi,darija,insult
sa fait 1 semaine zebi,darija,insult
sa fait des années j’attends la suite zebi j’espère la suite de l’anime pitié pitié,darija,insult
sa fait plaisir de jouer avec des mecs qui savent jouer a r6 zebi,darija,insult
sa je l’ai tema ce matin heureusement je suis aller dormir zebi,darija,insult
sa m’énerve insta y’a que des compte chelou qui me suit zebi,darija,insult
sa ma manquer l’odeur de ta culotte ya zebi,darija,insult
sa main c’est un marteau zebi,darija,insult
sa mère la pute zebi,darija,insult
sa sert à rien de tweet sa zébi,darija,insult
sa y est faut des vacances ya zebi,darija,insult
sachi mein mn tmhy zain or zebi ko message krny wli thi k baahr naa jaana urr jaogy xd,darija,insult
safi 9wdsuceur,darija,insult
sah ça fais mal ou pas le vaccin tah zebi la,darija,insult
sah ça m’excite moi zebi trop plaisant de voir des gens se faire torturer gr *محقنه* *السلاسل* *مبتسم عفريت*,darija,insult
sah ça me donne trop envie mais la jai trop de truc a faire zebi,darija,insult
sah elle force zebi sayer,darija,insult
sah g2 ça fait plaisir zebi,darija,insult
sah ils vont prendre un pactole apres lcombat zebi,darija,insult
sah j’en ai marre de faire les réserves je commence même à rêver de ça zebi j’en peux plus,darija,insult
sah j’en ai trop marre d’être imberbe comme les p’tits pd du rn pousse zebi,darija,insult
sah jen ai marre jveux un bon shoot comment je fait zebi,darija,insult
sah kesta a être impliquer comme sa fais qlq chose dta vie zebi a rendre fou trou du cul,darija,insult
sah l’hopital sa pue vraiment la merde en y’a meme plus le droit au visite zebi,darija,insult
sah le retour de luffy va être légendaire zebi,darija,insult
sah les cerises jen bouffé une jen mange 18kg soit 4302 zebi,darija,insult
sah lyon c loin btard 5 h de route zebi,darija,insult
sakkari c’est une catastrophe costaud comme rugbyman pour pas avoir de mental zebi j’ai le seum,darija,insult
salam on s’en bat les 9lawi de vous,darija,insult
salbatar la vie jtm tu me piste et tout ya zebi l’odeur de ta culott y’a zebi *وجه اللعاب* mh jv bouffer ta culott m,darija,insult
sale histoire est un putain de classique cest noté dans mon livre dor,darija,insult
sale pute,darija,insult
sale ratio envoie zebi,darija,insult
salima mon cookie zebi,darija,insult
salope jlétouffe dans la douce,darija,insult
salope tes a pattaya fr *قلق* *قلق*,darija,insult
same a zebi h,darija,insult
same ya zebi *تنهد*,darija,insult
samerlipopette le moustique dans l’œil zebi *تنهد*,darija,insult
sat my dad 3ndou some pieces of clothing m9wdin that m sure he got from thrift shopping and he dont b sharing tf,darija,insult
sat ra maymknch ykon normal had zebi ana kangol ghador liyam w ghaytwerre9 f chi blan dyal dopage b7al armstrong *وجه المهرج* *وجه المهرج*,darija,insult
sat sat koun b9iti 5min 9dam medrassa nary reybnaha a zebi lkher,darija,insult
sauf dans les rues commerçantes mais zebi,darija,insult
sauf que had 9lawi les 2 clans dopinions se focalisent juste sur leur cause,darija,insult
sayer je voie plus rien sur la palestine partager zebi donner de la force *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه* *علم للاراضي الفلسطينيه*,darija,insult
sayez je l’es vu sur le site il est en rupture zebi mais ils ont des pull je kiff mais c’est plus la saison jsuis mitigée mdrr,darija,insult
sba7 zab ara wa7d bakiya marquise 7amra,darija,insult
sce moi le chibr zebi,darija,insult
seance de penalty avec mesmoudi au goal putain charef tah zebi c’est vraiment honteux,darija,insult
seif je rigolais zebi on n’est pas dans we are what we are,darija,insult
sem3o l9wada azbi,darija,insult
sérieux c’est quoi ces potes que t’invite ma terrasse zebi,darija,insult
sérieux j’en ai marre tout les gens autour de moi dorment sauf moi zebi,darija,insult
service cuillère volé zebi jai vue ça jétais mort il sest pris un gros passing *يتدحرج علي الارض من الضحك* *يتدحرج علي الارض من الضحك*,darija,insult
ses propres gosses ils sont déjà pénibles alors ceux des autres ils resteront abandonné rien à foutre zebi,darija,insult
ses tétons sont pas aligné zebi,darija,insult
shi 19 ans zebi mais tt lmonde devient vieux autour de moi,darija,insult
shkat hawar *فرح*,darija,insult
si elle écrit pas zebi à la fin de chaque tweet elle meurt zebi,darija,insult
si il me dit fortement qqchose bar contre le frérot a côté bave comme un chien zebi,darija,insult
si j’ai brevet avec mention j’ai la ps5 zebi,darija,insult
si j’envoie pas de message et ben harcèle moi zebi,darija,insult
si je poste ma tête sois c sur insta ou mon compte privé a part ça nique zebi,darija,insult
si je rigolais rayan ptdr zebi,darija,insult
si nourdine rah ta9lwa mais courage h,darija,insult
si quelquune parle de toi je la coupe,darija,insult
si t’es pote avec tout le monde nique ta mère,darija,insult
si t’es un fan d’eva jtm dm zebi,darija,insult
si tu pouvais ma redonner la mienne zebi lt3,darija,insult
si tu tennuyes back homyno ya zebi,darija,insult
si tu voyais mes horaires dajd *الخامس* *رمز تعبيري معدل واحد* *وجه قبعه رعاه البقر* jhesite a me tuer dans les toilettes zebi,darija,insult
signe zebi signee *قلب ازرق* *تنهد*,darija,insult
silver zebi silver,darija,insult
sinon sans auto tune ça marche aussi zebi,darija,insult
sir rah ghan bol lik f fomok,darija,insult
sir akhouya layn3el tbon mok fhad sba7 lkarim mfey9ni bach man9ra walo,darija,insult
sir t7wa zwiml ghan nji n7wi jed mok,darija,insult
siri lyn3l tbnmk zebi lasket,darija,insult
siri wejhek dayr ki chowaya d serdine lgbtq,darija,insult
siro t9wdo koulkoum makatfehmo la kora la zebi o 7amdine din mkom,darija,insult
skhouna ta3 zebi hadi,darija,insult
skinny de quoi zebi,darija,insult
sksksk *تنهد* mais yeine allez vous faire foutre *تنهد* *تنهد*,darija,insult
sl3a d zeb,darija,insult
slamet rassek mais nta bnadem ki zebi dayer *تنهد*,darija,insult
sois gentil avec les gens ça paye mdr zebi ouai,darija,insult
sois une femme zebi,darija,insult
soit content pour lui aussi zebi,darija,insult
solene et ses araignées tout les 3 jours elle les chassent zebi,darija,insult
soltana elle menvoie des snaps en boite zebi il est 21h vive malte,darija,insult
some girls they use zebi but not sormi *فرح*,darija,insult
sometimes i feel like it’s not just criticism it’s pute hatred,darija,insult
son regarde zebi la haine envers les lyonnais se voit a 40 km,darija,insult
sorry hobi tandir l3a9a 3ad nfeker fik,darija,insult
sortez moi amalah zebi,darija,insult
sous la plante des pieds et sur le petit doigt zebi,darija,insult
spinazzola il fait ce qu’il veut zebi embrasse moi,darija,insult
spotify mettez les paroles zebi,darija,insult
nonbinary akber tkhwira,darija,insult
srt on my mind zebi,darija,insult
srx 9wdi al 9lawi ghatb9ay far3a lia kari htan nsda9 hawya rbk,darija,insult
stage lekher nit wld l97ba,darija,insult
starf’allah la chaleur j’ai jamais vu ça zebi,darija,insult
starfallah je vous voit crier la il se passe quoi à 17h et où ça se passe zebi de merde,darija,insult
starfallah supprime zebi,darija,insult
starfilulah pourquoi vous faites les sauvages comme ça ha zebi,darija,insult
stock x bande de salope comment ça la paire est pas conforme je vais tout casser et ça me prend 15 mais zebi,darija,insult
stop spam mes notis le cm zebi,darija,insult
strafala je recup le compte je vois y a mon vrai blaz et en plus je tweet un vieux bail tpmp on est où la zebi,darija,insult
strictement personne zebi,darija,insult
stv de tte façon je hais les humains sauf ma maman allez tous vous faire foutre,darija,insult
suce ma bite zebi,darija,insult
suceur bassem tah zebi,darija,insult
suck my dick a zebi,darija,insult
sugar daddy خدا التيران,darija,insult
suicide hotline fl mghrib ra hiya nemra dial lbznas,darija,insult
supprime sale fils de pute,darija,insult
supprime stp j’v faire comment moi ya zebi,darija,insult
sur snap tu m’a dit j’ai 17 ans zebi wallah t bête,darija,insult
sur twitter que ça parle de mariages c’est insupportable zebi,darija,insult
surtout quand il se soigne zebi,darija,insult
svp faites rentrer chiesa on veut du rythme sur le terrain zebi,darija,insult
svp jconnais rien a casa je suis perdu zebi,darija,insult
t as pas parlé poliment regarde bien ton tweet et ta premiere reponse a mon commentaire w nsuprimi zebi,darija,insult
t blanche comme un fiak zebi kestu raconte,darija,insult
t la seule meuf li kanet tgalabli zebi w welit nachtiha c incroyable sah,darija,insult
t legerement con continue les news sur tebboune ce sera mieux,darija,insult
t loins toi aussi zebi,darija,insult
t qui sale pute,darija,insult
t qui toi zebi ntm srx,darija,insult
t teubé ou quoi zebi,darija,insult
t trop fort zebi,darija,insult
t’abuse sa repousse vite zebi,darija,insult
t’achètes trois produits de makeup t’es déjà à 100 balles zebi,darija,insult
t’apprend jamais al 9lawi *تنهد*,darija,insult
t’as le dessin envoie zebi,darija,insult
t’as le pword pass zebi,darija,insult
t’as oublié le bus c’etait le plus long zebi 1h pour faire un 9395 à 1h du mat une ambiance t’as peur,darija,insult
t’as percé pour bien zebi,darija,insult
t’as rien à faire à ce point zebi a twiter ça ou t’es vraiment bête,darija,insult
t’as vu ça zebi ils sont chiants avec ça,darija,insult
t’as vu l’heure zebi,darija,insult
t’as vu les doigts de pieds zebi,darija,insult
t’as vu zebi c abuser,darija,insult
t’aura zebi,darija,insult
t’avais genre 6 ans ptn alors que j’avais genre 14 ans zebi,darija,insult
t’entend ce que chui entrain de faire la zebi skinny de quoi oh la vie de ma mère ta un de ces corps,darija,insult
t’entend ce que je suis entrain de faire la zebi,darija,insult
t’entend cque jsuis entrain dfaire la zebi *المرهق* *المرهق* skinny de quoi *مبتسم عفريت*,darija,insult
t’entend sque tu mfais zebi,darija,insult
t’entends c’que j’suis entrain de faire la zebi skinny de quoi,darija,insult
t’entends c’que jsuis en train de faire là zebi,darija,insult
t’entends ce que je suis en train de faire là zebi,darija,insult
t’entends ce que je suis entrain de faire là zebi skinny de quoi,darija,insult
t’entends cke jss entrain de faire la zebi,darija,insult
t’es pas drôle à zebi skot,darija,insult
t’es pas passé outre zebi *فرح* *فرح*,darija,insult
t’es pas un vrai compte zebi,darija,insult
t’es trop beau en normal arrête zebi,darija,insult
t’es trop belle zebi j’en ai marre arrête toi,darija,insult
t’es trop chaud dommage elle étais marié zebi il me faut des couilles comme ca aussi,darija,insult
t’es un grand malade me fais pas jurer zebi,darija,insult
t’es un junkie zebi,darija,insult
t’imagine je vis aux états unis pendant 1 an sans payer le logement mais zebi j’ai la fac moi nsm,darija,insult
t’inquiete pas les panama font de l’œil aller voir les prix c donne zebi c donne,darija,insult
t3addi bac rak o5roj nayek men twitter 9lk hodl w zebi w zebi,darija,insult
t9wdo 9lawi can y all stop with images dyal dak khayna fr3to liya krri i wish we can mute pictures,darija,insult
ta 13 ans zebi qu’estce tu raconte,darija,insult
ta 16 ans ya zebi pense a lecole,darija,insult
ta 62 ans inèguess questu veut chanter dans des tweet réveille toi o zebi,darija,insult
